id,Calificación,Fecha,Reseña,Cantidad de imagenes,Utilidad
CPTHMMVM,5,22 feb. 2023,"Es maravilloso, amé la calidad, el tamaño y el peso.",0,0
3PAMPDDH,5,31 jul. 2023,"Puedo garantizar que están super lindas ,en las fotos que subí trate de tomar cada detalle de fabricacion ,bien fabricadas ,materiales de calidad ,las plantas son muy reales ,faciles de limpiar, me gusta que están elaboradas con materiales amigables con el ambiente ,se ven muy lindas y luces muchos ,apta para cualquier decoracion y estilos, la plantas vienen tal cual en la imágenes, el precio me parece bastante razonable, estoy complacida con esta compra.",3,0
3PAMPDDH,5,25 jul. 2023,"Me gustó mucho las plantas se ven super bonitas me gusta que limpiarla se ven súper naturales me gusta el tamaño creo que el precio es bastante accesible la verdad es que el material es muy bueno de verdad tzimol hacer una planta real es lo que me gusta mucho me gusta que sea un paquete tres y cada una es diferente así que está super bien a mi me gusta que las plantas son diferentes, de diferente tipo me encanta de verdad la calidad es súper buena son plantitas chiquitas bonitas que se pueden decorar para la casa o para alguna fiesta que en esta ocasión igual las usaré para una fiesta un convivió pequeño y creo que quedó súper bien me encantaron.",3,0
3PAMPDDH,5,10 ago. 2023,"Me gusta que este conjunto de 3 plantas artificiales en macetas sea perfecto para la decoración del hogar. Agregan un toque de naturaleza sin necesidad de cuidados. Las macetas añaden estilo y versatilidad. Ya sea en interiores o exteriores, estas plantas artificiales son una forma fácil y encantadora de embellecer tu espacio sin preocuparte por el riego o la luz solar.",2,0
3PAMPDDH,5,29 jul. 2023,Cómo decoración se ve muy bien lo compré porque tenía un espacio libre en mi baño comiendo la calidad de la maceta se ve bien para el precio está adecuado y sirve como decoración no son reales la verdad si se ven muy bien de hecho compre mas para otras partes de mi cuarto.,2,0
3PAMPDDH,5,07 sep. 2023,"Me encantaron!! son de muy buen tamaño y tienen buena presentación, es justo lo que buscaba.",1,0
3PAMPDDH,4,16 ago. 2023,Muy bonitas solo que una maceta viene estrellada y muy maltratada.,0,0
MLSN18MDCI,5,21 dic. 2022,Me pareció excelente producto de buena cálida y la manguera resistente al. Sol el tamaño es perfecto.,0,2
MLSN18MDCI,5,27 dic. 2022,Muy bonito y barato recomendado.,0,1
MLSN18MDCI,5,27 dic. 2022,Exelente producto recomendado.,0,1
MLSN18MDCI,5,26 dic. 2022,Me encantaron las luces muy buenas.,0,1
MLSN18MDCI,5,26 dic. 2022,Muy bieno.,0,1
MLSN18MDCI,4,05 sep. 2023,Me pareció buen producto de acuerdo al precio.,0,0
MLSN18MDCI,4,10 jun. 2023,"Normal, nada espectacular.",0,0
MLSN18MDCI,4,18 abr. 2023,Me gustaron mucho estan muy bonitos.,0,0
MLSN18MDCI,4,23 ene. 2023,"Muy buen producto, lo malo es que no se le pueden conectar mas.",0,0
MLSN18MDCI,3,26 may. 2023,Una de las mangueras al momento de conectarlas hizo corto.,0,0
MLSN18MDCI,3,22 abr. 2023,Es frágil la conección de la manguera con el cable de corriente.,0,0
MLSN18MDCI,3,10 ene. 2023,"Esta bien, solo que no es completamente para interperie, cosiidero debe decir semi-interperie, ya que el modulo de secuencias para cambiar el modo de luces no es para interperie, lo unico es la pura manguera.",0,0
MLSN18MDCI,3,26 dic. 2022,Bueno lo único que no busque como activar el bluetooth no trajo instrucciones.,0,0
MLSN18MDCI,2,04 jun. 2023,"Se rompió muy fácilmente de la parte que une la manguera con el centro de control, con uso mínimo.",0,0
MLSN18MDCI,2,12 ene. 2023,La calidad no es muy buena y el precio es alto.,0,0
MLSN18MDCI,1,29 dic. 2022,"Mala calidad apenas y duro el mes y ya se fundió la mitad , no lo recomiendo.",0,0
CLCTYDED1C2P,5,30 dic. 2022,"La calidad es buena, la luz pasa solo un 10% por el precio muy buena compra.",0,4
CLCTYDED1C2P,5,21 jul. 2023,"Excelente, fantásticas superó mi realidad, el detalle de las estrellas 🤩 felicidades!! buena calidad buen precio !!! compraré otras me encantaron.",2,3
CLCTYDED1C2P,5,23 ago. 2023,"Es genial, super funcional, la calidad de la tela gruesa es super buena si cubre la luz y con las estrellas deja pasar un poco pero no como para molestar y si como para iluminar, el tul es un poco delicado pero funcional pues cumple con dejar pasar toda la luz en el día.",0,1
CLCTYDED1C2P,5,05 may. 2023,"La cortina está bien pero la parte traslúcida está muy sencilla pienso que cuando la lave se va aromper sola en la lavadora, las sientas se desbarataron.",0,1
CLCTYDED1C2P,5,09 ene. 2023,Están hermosas y bien son delgadas pero se ven muy lindas puestas. Tal como dice se refleja las estrellas en la noche dentro de la recámara. Me encantaron las volvería a comprar.,0,1
CLCTYDED1C2P,4,18 ago. 2023,Son bastante largas como pueden ver llega hasta el piso en relación ala calidad le doy un 7 de 10 pero por el precio no puedes pedir más aun así me parecen lindas y me ofrecen una bu3na función ya que no permite el paso de luz que en un 70% que es lo que yo buscaba.,2,1
CLCTYDED1C2P,4,12 ago. 2023,Muy práctico y bonito.,0,0
CLCTYDED1C2P,4,03 abr. 2023,"Excelente producto, buscare en otros colores.",0,0
CLCTYDED1C2P,3,09 dic. 2022,"Las medidas corresponden, la tela por un lado son tipo satin, las argollas de buena calidad, lo único es que el tul es demasiado delgadito, con cualquier cosa se podría rasgar.",0,2
CLCTYDED1C2P,3,23 ago. 2023,"Regrese este producto porque no fue de mi agrado, la tela no se ve de buena calidad.",0,1
CLCTYDED1C2P,3,29 ago. 2023,Están bonitas pero lo que no me gustó fue que una de las vistas es brillosa y no se ve muy padre.,0,0
CLCTYDED1C2P,3,25 jul. 2023,Esta bonita pero la tela no me gusto se abre mucho cuando rosa con la pared.,0,0
PEPPV6X1,5,06 oct. 2023,Súper baja el calor y me encanta y le da una tono de luz tenue.,0,0
PEPPV6X1,5,02 oct. 2023,Excelente.,0,0
PEPPV6X1,5,08 sep. 2023,Muy bueno para las ventanas.,0,0
PEPPV6X1,5,05 ago. 2023,Buen producto.,0,0
PEPPV6X1,5,29 jul. 2023,Cumplio todas las expectativas.,0,0
PEPPV6X1,4,19 sep. 2023,"El producto es excelente, reduce considerablemente el calor, se ve bien si se sabe colocar, en verdad para colocarlo se me hizo difícil, creo que tienes que tener experiencia, se me hacía bolas al ponerlo. Te aconsejo que pidas ayuda para colocarlo, de lo demás está súper bien.",0,0
PEPPV6X1,4,23 may. 2023,Le vendría muy bien un vínculo para un tutorial.,0,0
CDFYCPFYP1M,5,14 abr. 2023,Están muy bonitas me gustaron mucho brillan muy padre.,0,1
CDFYCPFYP1M,5,30 sep. 2023,Muy buenas y duraderas.,0,0
CDFYCPFYP1M,5,05 ago. 2023,Magic ✨.,0,0
CDFYCPFYP1M,5,03 ago. 2023,Muy bonitas le agregue algunas cuencas de acrílico tuve que pedir otro par para q se vea más tupida.,0,0
CDFYCPFYP1M,5,19 jul. 2023,Simplemente hermosas! las recomiendo mucho.,0,0
CDFYCPFYP1M,4,14 ene. 2023,Esta bonita. La tela esta un poco frágil.,0,0
CDFYCPFYP1M,4,03 ene. 2023,Le da un toque más formal que las cortinas de papel aluminio. Se ven bien y de buen material.,0,0
CDFYCPFYP1M,4,25 ago. 2022,Muy bonito. Lo use para una fiesta de cumpleaños.,0,0
CDFYCPFYP1M,4,17 ago. 2022,Están bonitas lucen bien. Pero no tienen cuentas.,0,0
CDFYCPFYP1M,3,01 dic. 2022,Está muy bien se ve de buen material y duradero excelente.,0,0
NPM3,5,13 may. 2023,Muy bien excelente trato material como lo esperaba recomendable al 100.,0,0
NPM3,4,04 sep. 2023,"En relación costo - calidad, es correcto.",0,0
NPM3,3,17 ago. 2023,No es lo que esperaba. No es de la medida del anuncio y el nombre no se distingue bien.,0,0
VD3DPD6CPV,5,03 sep. 2023,"Fascinada de lo bonito que se ve, son muy fáciles de colocar, un solo rollo me sirvió para toda mo ventana, excelente calidad en el producto, definitivamente volveré a adquirir más.",3,1
VD3DPD6CPV,5,22 jul. 2023,,2,1
VD3DPD6CPV,5,26 jul. 2023,"Fue muy fácil de instalar, se ve precioso.",1,0
VD3DPD6CPV,5,27 sep. 2023,"Es de buena calidad, toma en cuenta las instrucciones. Se ve hermoso.",0,0
VD3DPD6CPV,5,08 sep. 2023,"Muy práctico y fácil de colocar ,cambia para bien el espacio, muy recomendable.",0,0
VD3DPD6CPV,3,30 sep. 2023,"Se ve bonito ya colocado, aunque no cubre muy bien, se sigue viendo dentro de la ventana.",0,0
GFCA2MTCBS,5,25 may. 2023,Me gusto mucho.,1,3
GFCA2MTCBS,5,15 ago. 2023,Muy bonitas y cucian padres.,0,1
GFCA2MTCBS,5,24 ago. 2023,Da un mejor vista a la casita muy bonitas.,4,0
GFCA2MTCBS,5,07 ago. 2023,Lucen muy bonitas.,0,0
GFCA2MTCBS,5,02 ago. 2023,"Mucho mejor de lo que esperaba, se ve muy bonito, tiene muchas flores!.",0,0
GFCA2MTCBS,4,20 ago. 2023,"Muy bonitas, sirve para lo que se requiere.",0,0
GFCA2MTCBS,4,06 ago. 2023,Muy bonita! ame el color. Pero no son 2mts trae mucho sobrante.,0,0
GFCA2MTCBS,4,09 jul. 2023,Muy bonito.,0,0
GFCA2MTCBS,4,29 jun. 2023,"Bonito, se ve lindo, mide como 1 metro h las flores son lindas se ve armonioso.",0,0
GFCA2MTCBS,4,18 jun. 2023,Bonito.,0,0
GFCA2MTCBS,3,28 ago. 2023,Caro por lo que fue.,0,0
GFCA2MTCBS,3,11 jul. 2023,No me encantó. No era lo que esperaba.,0,0
GFCA2MTCBS,3,16 jun. 2023,No es de 2 metros como dice en la descripción.,0,0
GFCA2MTCBS,2,28 ago. 2023,Pensé q serian más grandes pero ahí q leer bien la descripción.,0,0
GFCA2MTCBS,2,08 ago. 2023,Esta algo corta y las flores se ven super chafas.,0,0
GFCA2MTCBS,1,12 jun. 2023,"Malo, se caen las flores. No es nada como en la foto.",0,0
GFCA2MTCBS,1,22 may. 2023,Pésima calidad 😞.,1,1
CMBYB-IM(,5,09 ago. 2021,"Es la música de ""fábula ancestral"". Fue un regalo y definitivamente es un bonito detalle.",0,5
CMBYB-IM(,5,11 ago. 2023,Buen producto fue lo que anunciaron.,0,0
CMBYB-IM(,5,19 jul. 2023,"Muy satisfecha increiblemente hermoso, se escucha muy bien.",0,0
CMBYB-IM(,5,20 jun. 2023,"Lo compre para mi novia y le encanto, la verdad lo recomiendo mucho.",0,0
CMBYB-IM(,5,05 jun. 2023,Esta chiquita pero super bonita me encantó.,0,0
CMBYB-IM(,4,11 abr. 2023,Muy bien.,0,0
CMBYB-IM(,4,19 feb. 2022,"Fue un regalo, gusto mucho, todo bien.",0,0
CMBYB-IM(,2,23 mar. 2023,"Creo que deberian cambiar la descripcion, ya que claramente no es el intro de la pelicula, es la cancion de bella y bestia son,. La compre pensando que era la cancion del intro (prologo). No lo regreso porque le gusto a mi pareja.",0,0
CSCDJYM3MD,5,04 ago. 2023,Esta súper.,0,1
CSCDJYM3MD,5,15 jul. 2023,"Está excelente, me gustó muchísimo, la verdad valió la pena comprarlo.",0,1
CSCDJYM3MD,5,15 sep. 2023,"Excelente cuadro, me gustó mucho.",0,0
CSCDJYM3MD,5,04 feb. 2023,"Excelente producto, muy bonito.",0,0
CSCDJYM3MD,5,05 ene. 2023,"Excelente producto,.",0,0
CSCDJYM3MD,3,10 feb. 2023,Bien pero un poco mal pues es muy fragil.,0,0
2PCBPVA1,5,05 ago. 2023,"Excelente producto, gran calidad, recomendado.",0,0
2PCBPVA1,2,07 sep. 2023,No es como la descripción de que no deja pasar la luz porque si pasa que son térmica y nada que ver.,0,0
LDDDHLL,5,31 jul. 2023,Lindos colores. Los regalé a una muchachita y espero le hayan gustado porque s mi si.,0,0
LDDDHLL,5,24 feb. 2023,"Super genial, un buen accesorio para alguna fiesta.",0,0
LDDDHLL,5,18 sep. 2021,"Compre el rojo y me encanto, luce muy bonito de noche, volveria a comprarlo, lo recomiendo, lo use para adorno de mesa de centro y fue funcional.",0,0
LDDDHLL,5,19 jul. 2021,Preciosas. Se ve formidables y muy prácticos y fáciles de poner por el clip.,0,0
LDDDHLL,5,23 abr. 2021,Me gustó cómo se ve recomendable.,0,0
LDDDHLL,4,29 jun. 2023,"Es bueno, lo compré para una salida y se veía padre en el bar.",0,0
LDDDHLL,4,25 feb. 2022,"Muy lindas pero una pieza me salió despegada, fue fácil de reparar pero no esperas eso, en general están bonitas.",0,0
LDDDHLL,4,28 dic. 2021,Buen producto lo recomiendo muy practica.,0,0
LDDDHLL,4,17 ago. 2021,Es algo rígida y no cambia de colores solo es luz blanca.,0,0
LDDDHLL,3,16 jun. 2022,"Poquitas puntas, color no tan brillante, aun cuando se le cambiaron las pilas, sencillo.",0,0
LDDDHLL,3,14 oct. 2021,"Pensé que brillaba un poco más o que era diferente, mi error.",0,0
GDLDEV2F7M,5,28 ene. 2023,"Llevan desde noviembre instalados y se ven muy bien y han soportado lluvia, frío y viento.",0,9
GDLDEV2F7M,5,10 may. 2023,"Me encantó, de verdad muy uena calidad.",2,5
GDLDEV2F7M,5,30 may. 2023,"Excelente y fácil de colocar ,y a muy buen precio.",1,4
GDLDEV2F7M,5,26 jul. 2023,"Esta muy coqueta la serie, me fascinó y viene con 2 focos de repuesto. Superó la expectativa 👍.",3,3
GDLDEV2F7M,5,10 jul. 2023,Buena calidad me gustaron mucho.,2,3
GDLDEV2F7M,4,13 may. 2023,"Se ven muy bien, falta ver cómo les va con la lluvia.",1,9
GDLDEV2F7M,4,21 feb. 2023,"Hasta ahora me va funcionando bien, llevo con el apenas una semana, pero se ven bien bonitos, hace lucir mi patio y mi negocio 👊😎.",0,3
GDLDEV2F7M,4,18 sep. 2023,"Muy lindas, pero algo frágil sus focos, al segundo día estaban fundidos 3, con los repuestos pude solucionar.",3,0
GDLDEV2F7M,4,15 ago. 2023,"Esta a la palma de la mano, si estan chiquitas pero por el precio lo vale.",0,0
GDLDEV2F7M,4,15 ago. 2023,"Obtienes lo justo por el precio, los e usado solo 2 noches, me parecen poco frágiles las luces necesitas colocarlas con mucho cuidado. Tienen 2 luces extras de repuesto.",0,0
GDLDEV2F7M,3,02 abr. 2023,"Muy pequeños los focos, por el precio están bien, todos venían funcionando perfectamente y trae 2 más de repuesto.",0,2
GDLDEV2F7M,3,28 ago. 2023,Me parecen muy frágiles los focos.,0,0
GDLDEV2F7M,3,07 ago. 2023,"Es un producto muy bueno con una iluminación buena para lo que se requería quedo perfecta, el único inconveniente es que venían algunos focos rotos.",0,0
GDLDEV2F7M,3,07 ago. 2023,Se funden las lámparas o focos.,0,0
GDLDEV2F7M,3,21 jun. 2023,El material no es de muy buena calidad.,0,0
GDLDEV2F7M,1,20 jul. 2023,No he recibido el producto y no han respondido mensaje.,0,0
GDLDEV2F7M,1,24 jun. 2023,Se quebraron fácil los focos.,0,0
TABB1M,5,15 ago. 2022,"Excelente material, ajustable a las necesidades de largo, se sujeta de manera segura en los extremos de la pared. Lo volvería a comprar.",0,2
TABB1M,5,25 oct. 2022,"Excelente calidad, muy resistente, buen material. No es la primera vez que lo compro, porque estoy muy satisfecha con el producto y he estado reemplazando varios de casa por estos que son buenísimos.",0,1
TABB1M,5,23 sep. 2023,"Viene super bien, fue fácil instalarlo y hasta el momento se ha mantenido bien. Espero que así siga.",1,0
TABB1M,5,26 sep. 2023,Perfecto.,0,0
TABB1M,5,20 sep. 2023,Muy practico.,0,0
TABB1M,4,16 nov. 2021,"Tiene buen ajuste, queda perfecto, lo único es que esta muy delgado.",0,3
TABB1M,4,13 may. 2022,De aparecía bien un poco frágil en el ajustador pero ya se vera con el uso.,0,1
TABB1M,4,07 dic. 2021,"Buen producto, aunque no muy resistente. Hay que asegurarlo con taquetes para que funcione adecuadamente.",0,1
TABB1M,4,04 oct. 2023,Se ajusta bien pero una explicación pobre.,0,0
TABB1M,4,25 sep. 2023,"En general bien, cumple lo requerido, pero si es muy sencillo en todos los aspectos, pero por su precio esta bien.",0,0
TABB1M,3,08 sep. 2023,"No pueden decir que llega a los dos metros si al llegar se dobla, en lo personal deberían mejorar eso o cambiar las medidas.",0,1
TABB1M,3,12 ago. 2023,Cuesta mucho ajustarlo. Hay que jalar con mucha fuerza y enroscar a la vez. La cortina está de múrame y no me toques porque se resbala el tubo de la pared. Y lo intenté re acomodar muchas veces.,0,0
TABB1M,3,26 jul. 2023,"Si aplicas un poco de fuerza sobre el se caerá, por el precio no puedes pedirm mucho, cumple su función.",0,0
TABB1M,3,20 jul. 2023,"Lo siento un poco débil a computación de otros tubos, pero si solo es para la cortina de baño y nada más es funcional.",0,0
TABB1M,2,08 abr. 2022,"Malo, no se ajustan fácilmente, de los 2 que compre solo uno me sirvió. El otro lo deseché. Son mejores los de plásticos que encuentran en las tiendas de telas.",0,4
TABB1M,2,06 dic. 2021,"Caro y pésima calidad, frágil a más no poder.",0,1
TABB1M,2,27 sep. 2023,Compre dos y uno no funciona del todo bien de inicio por lo cual se cae seguido.,0,0
TABB1M,2,15 sep. 2023,El tuvo parece de plástico mejor invertir un poco más.,0,0
TABB1M,2,27 jul. 2023,"Buenas tardes. El problema está en que no lo recibí. Quizás venía mal empacado y el paquete estaba vacío, por lo tanto no puedo dar una opinión del producto. Saludos.",0,0
TABB1M,1,13 ago. 2023,No se fija el cople de fijación está flojo.,0,0
TABB1M,1,12 ago. 2023,Venia roto.,0,0
TABB1M,1,03 ago. 2023,Esta horrible no se ajusta pesimo pesimo la verdad es tirar el dinero a la basura con productos haci para poder probarlos hay que romper su empaque y no se puede devolver.,0,0
TABB1M,1,14 jul. 2023,"Lamentablemente no funcionó, posible falla en fabricación y aún no cuento con la devolución del dinero.",0,0
TABB1M,1,29 may. 2023,"No funciona , no agusta.",0,0
CPBTIDM1X2,5,26 oct. 2022,"La cortina es gruesa y se puede reutilizar porque al ser gruesa puede lavarse, la extiendo en el piso, le doy unos escobazos y a usar de nuevo. La limpio solo por si las dudas pero en realidad no se le junta moho ni cambia de color. Eso sí no es muy de privacidad porque se deja ver bastante la silueta de la persona, yo diría que es un 60% borrosa y 40 se clarea. Los orificios donde van los aros se ven resistentes y bastante diferente a la calidad a las cortinas baratas del walmart.",0,17
CPBTIDM1X2,5,04 nov. 2022,"Buen producto me agrado ya que es moderno y a la vez es muy elegante. Su diseño es muy innovador hace lucir mi baño limpio y sin salpicaduras al exterior. Es fácil de mantenerla limpia si productos complicados, seca rápido y su material es cien porciento seguro para toda mi familia. También es una excelente opción para regalar a un familiar o amiga. Tiene las medias adecuadas y es muy resistente, sus aros están reforzados para que sea más durable. Ya que es transparente con una muy bien con cualquier color y decoración de baño, además es muy cubridora gracias a su textura. Es muy ligera no tengo problema a la hora de desinstalar para limpiar, la puedo colocar en cualquier baño de mi hogar.",0,6
CPBTIDM1X2,5,24 nov. 2022,"Tengo con ella más de 15 días, y en cuanto a tamaño es la mejor, no se ha deteriorado el color ni la apariencia, todo el tiempo parece nueva, no se ha necesitado lavar, no guarda humedad.",0,5
CPBTIDM1X2,5,01 may. 2023,"Excelente calidad, luce muy bien.",2,2
CPBTIDM1X2,5,19 jun. 2023,"Se ve muy bonita y de calidad, aún no la pongo.",0,1
CPBTIDM1X2,4,01 abr. 2023,"Funcional, un poco delgado, los ganchos de plastico son frágiles y el hojl pequeño. Me hubiera gustado más gruesa.",0,1
CPBTIDM1X2,4,21 jul. 2023,"Me la esperaba más gruesa, pero no está del todo mal !.",0,0
CPBTIDM1X2,4,28 jun. 2023,Buen producto justo como la imagen.,0,0
CPBTIDM1X2,4,25 jun. 2023,"Buen producto, de buen material. La silueta si se ve.",0,0
CPBTIDM1X2,4,16 jun. 2023,"Bien, gracias.",0,0
CPBTIDM1X2,3,01 mar. 2023,"Es una cortina de media a baja calidad, pero por lo pagado está perfecta. Los ganchos sujetadores cortarlos primero con cúter, son frajiles y si lo haces con las manos los rompes.",0,1
