ID,Fecha_Creacion,Contenido,Calificacion,Valoracion,likes,dislikes,fecha_compra,Numero de Palabras,Palabras_Prohibidas,Imagenes,Reacciones,atributos,Variación_Atributos
MLM1808689047,2023-11-09T21:23:38Z,Muy lindas y resistentes.,0,5,0,0,2023-11-07T04:33:52Z,4,0,1,,,
MLM1808689047,2023-11-09T04:23:34Z,Excelentes!!!!.,0,5,0,0,2023-11-05T02:57:43Z,1,0,1,,,
MLM1808689047,2023-11-06T20:49:34Z,,0,5,0,0,2023-11-02T18:18:37Z,0,0,1,,,
MLM1808689047,2023-11-03T17:57:19Z,Muy lindas y están grandes cabe muy bien las cosas.,0,5,0,0,2023-10-19T21:39:29Z,10,0,1,,,
MLM1808689047,2023-10-26T22:16:42Z,Muy bonitas cumplen lo que dicen 10/10.,0,5,0,0,2023-10-25T20:37:46Z,8,0,1,,,
MLM1808689047,2023-10-25T17:10:02Z,Se ven de buena calidad y con buen espacio para guardar las cosas.,0,5,0,0,2023-10-16T23:38:44Z,13,0,1,,,
MLM1808689047,2023-10-21T04:40:57Z,,0,5,0,0,2023-09-07T00:09:46Z,0,0,1,,,
MLM1808689047,2023-10-17T23:19:29Z,Excelente producto me gustaron mucho.,0,5,0,0,2023-10-11T19:07:45Z,5,0,1,,,
MLM1808689047,2023-10-07T18:08:09Z,"Excelente compra, son de buena calidad y amplios (los grandes) sin duda, volvería a comprarlos.",0,5,0,0,2023-09-20T05:49:02Z,15,20,1,,,
MLM1808689047,2023-10-04T20:12:00Z,Funcionan ala perfección solo como para estar estáticos.,0,5,0,0,2023-09-29T18:53:47Z,8,0,1,,,
MLM1808689047,2023-10-04T15:22:29Z,"Son muy prácticas con buen espacio, me gustó el color son muy bonitas solo considero que el cartón quedaría mejor si fuera más grueso aún así son buenas, las recomiendo.",0,5,0,0,2023-09-27T01:03:43Z,30,0,1,,,
MLM1808689047,2023-10-02T15:30:12Z,Me gustaron. De buen tamaño 👍.,0,5,0,0,2023-09-25T23:13:38Z,5,0,1,,,
MLM1808689047,2023-09-23T14:40:16Z,"Muy prácticas para mantener orden en los espacios, no pesan, se pliegan fácilmente y los tamaños bastante buenos. Las usé en oficina y me gustaron.",0,5,0,0,2023-09-19T16:36:22Z,25,0,1,,,
MLM1808689047,2023-09-20T13:59:22Z,"Me gusto mucho la calidad,diseño para organizar mi ropa, son prácticos y funcionales para organizar y guardar tu ropa. Muy adecuado para almacenar camisas,pantalones ropa interior,te organiza todo de manera muy cómoda y funcional. Mantener en orden tu ropa será más fácil,vienen cuatro cajas,realmente me gusto mucho como se ve y queda toda mi ropa organizada de manera muy práctica brindando un toque lindo.",0,5,0,0,2023-09-18T16:41:50Z,69,0,1,,,
MLM1808689047,2023-07-31T22:53:30Z,Super bonito me encanto! lo recomiendo.,0,5,0,0,2023-07-29T13:40:48Z,6,0,1,,,
MLM1808689047,2023-07-24T19:50:49Z,,0,5,0,0,2023-07-22T02:21:45Z,0,0,1,,,
MLM1808689047,2023-07-11T00:12:05Z,"Las estoy utilizando para guardar cosas de mi bebé, la verdad me gustaron muchísimo, y para lo que las quiero me parecen excelente, en tamaño y en función, las volvería a comprar.",0,5,0,0,2023-07-07T16:38:24Z,32,0,1,,,
MLM1808689047,2024-01-22T17:23:05Z,El material se ve resistente y cumplió mis expectativas. Esperaba las cajas un poco más grandes pero servirán de todas formas.,0,4,0,0,2024-01-18T22:13:50Z,21,0,0,,,
MLM1808689047,2024-01-20T22:02:57Z,"Me encantaron, son más bonitas de lo que imaginé 🥺.",0,5,0,0,2024-01-18T19:15:28Z,9,0,0,,,
MLM1808689047,2024-01-20T21:20:52Z,Me pareció muy práctico y bonito.,0,5,0,0,2023-12-15T01:11:34Z,6,0,0,,,
MLM1808689047,2024-01-20T18:03:46Z,Muy prácticos.,0,5,0,0,2023-07-27T19:22:23Z,2,0,0,,,
MLM1808689047,2024-01-20T06:01:38Z,Práctico organizador y de buen tamaño.,0,4,0,0,2024-01-07T20:10:40Z,6,0,0,,,
MLM1808689047,2024-01-19T03:51:48Z,"Muy útiles, encargue de nuevo.",0,5,0,0,2024-01-01T20:13:38Z,5,70,0,,,
MLM1808689047,2024-01-18T18:54:31Z,Muy buenas justo lo que necesitaba para tener organizadas mis cosas.,0,5,0,0,2023-11-07T15:58:42Z,11,0,0,,,
MLM1808689047,2024-01-18T01:35:02Z,Muy comodas y justo como dice.,0,5,0,0,2024-01-11T06:26:19Z,6,0,0,,,
MLM1808689047,2024-01-17T22:34:23Z,Muy bonitas.,0,5,0,0,2024-01-06T03:11:27Z,2,0,0,,,
MLM1808689047,2024-01-17T21:30:28Z,Muy bueno un poco delgada la tela pero muy bien al precio.,0,3,0,0,2023-12-02T04:50:49Z,12,0,0,,,
MLM1808689047,2024-01-17T04:31:03Z,Excelenev.,0,5,0,0,2024-01-10T16:47:46Z,1,0,0,,,
MLM1808689047,2024-01-17T01:54:53Z,Me encantó!!!!.,0,5,0,0,2024-01-10T19:25:36Z,2,0,0,,,
MLM1808689047,2024-01-16T22:18:10Z,"Buen precio y buen producto se siente de buena calidad , si lo volvería a comprar.",0,5,0,0,2023-12-24T05:40:49Z,15,0,0,,,
MLM1808689047,2024-01-16T03:00:03Z,Muy lindas las cajas la verdad no imaginé que salieran tan bien.,0,5,0,0,2024-01-14T17:04:59Z,12,0,0,,,
MLM1808689047,2024-01-14T05:39:23Z,Muy bonitas !!.,0,5,0,0,2023-12-31T16:25:44Z,2,0,0,,,
MLM1808689047,2024-01-13T23:10:11Z,Es un buen producto a un excelente precio.,0,5,0,0,2024-01-13T18:09:24Z,8,0,0,,,
MLM1808689047,2024-01-13T03:26:57Z,Súper cómodas y puedes guardar lo q quieras! 10/10.,0,5,0,0,2024-01-10T18:44:15Z,10,0,0,,,
MLM1808689047,2024-01-13T00:17:29Z,"Es bueno producto, práctico, me gustó.",0,5,0,0,2024-01-11T15:50:35Z,6,0,0,,,
MLM1808689047,2024-01-12T17:41:16Z,Muy prácticas.,0,5,0,0,2024-01-08T21:21:37Z,2,0,0,,,
MLM1808689047,2024-01-12T04:35:41Z,Excelente.,0,5,0,0,2024-01-06T23:06:36Z,1,0,0,,,
MLM1808689047,2024-01-10T22:45:52Z,Bueno y práctico. Gracias.,0,4,0,0,2024-01-07T04:05:26Z,4,0,0,,,
MLM1808689047,2024-01-10T22:33:00Z,Están muy prácticos pero tienen un olor a popo de gato 😩.,0,4,0,0,2023-12-24T21:00:23Z,11,0,0,,,
MLM1808689047,2024-01-10T22:32:15Z,"Muy lindas y útiles para lo que guarde.
Gracias.",0,4,0,0,2024-01-09T14:31:02Z,9,0,0,,,
MLM1808689047,2024-01-10T20:56:06Z,"Excelente!!! por el precio, amplias y les cabe de todo. Pedí tres y solo iba a utilizar unas para un intercambio, pero cuando las vieron les gustaron a mis familiares y ya les vendí las otras dos. Tal vez me pidan más.",0,5,0,0,2023-12-22T21:18:53Z,42,0,0,,,
MLM1808689047,2024-01-10T17:44:57Z,"Pues están bien por el precio, no esperes algo muy resistente, tampoco le puedes poner cosas encima, pero se ven bonitas y sirven para guardar cosillas como ropa.",0,5,0,0,2024-01-02T13:56:10Z,28,0,0,,,
MLM1808689047,2024-01-08T18:37:54Z,Me encantaron las volveré a comprar muy prácticas y funcionales.,0,5,0,0,2024-01-02T20:42:19Z,10,0,0,,,
MLM1808689047,2024-01-08T15:20:12Z,Me gusta el color y lo practico y bonito que se ven.,0,5,0,0,2023-12-27T03:48:18Z,12,0,0,,,
MLM1808689047,2024-01-08T02:53:34Z,Son muy útiles para organizar. Cumplen su función.,0,5,0,0,2024-01-02T19:41:05Z,8,0,0,,,
MLM1808689047,2024-01-07T05:52:03Z,"Muy bien, cumplen su función, son 2 pequeñas y 2 grandes, ideales para el armario. Para el precio está increíble ya que en el súper una sola te cuesta esto y la calidad está bien.",0,5,0,0,2023-11-21T20:10:13Z,35,0,0,,,
MLM1808689047,2024-01-06T21:22:21Z,"Practicas, bonitas y baratas. Me encantaron.",0,5,0,0,2023-11-24T04:37:20Z,6,0,0,,,
MLM1808689047,2024-01-06T17:35:14Z,Me gustó mucho muy amplias.,0,5,0,0,2023-12-05T04:10:39Z,5,0,0,,,
MLM1808689047,2024-01-05T14:09:51Z,"Es bueno, elegante el color como la imagen que se muestra, calidad respecto precio. Son de buen tamaño, fácil de colocar, se tienen que poner en un lugar fijo si quieres guardar muchas cosas, si las quieres mover constantemente entonces se pueden poner un peso aprox. 300gr las chicas, 500 gr las grandes.
En general fue una excelente compra.",0,5,0,0,2023-12-29T02:21:39Z,59,20,0,,,
MLM1808689047,2024-01-05T03:00:56Z,Utiles solo que muy sensibles.,0,5,0,0,2023-11-22T01:01:19Z,5,0,0,,,
MLM1808689047,2024-01-05T02:10:17Z,Excelente producto.,0,5,0,0,2024-01-02T19:57:55Z,2,0,0,,,
MLM1808689047,2024-01-03T17:24:03Z,"Buena compra, son simples pero bien hechas y cumplen su función.",0,5,0,0,2023-11-28T20:21:44Z,11,20,0,,,
MLM1808689047,2024-01-03T14:36:51Z,"Buen producto, amplias y se bien material.",0,5,0,0,2023-12-07T22:30:51Z,7,0,0,,,
MLM1808689047,2024-01-02T15:37:29Z,Muy bonitas y practicas de armar.,0,4,0,0,2023-12-22T18:02:40Z,6,0,0,,,
MLM1808689047,2024-01-02T15:24:42Z,Si están buenas para cosas como ropa interior o algo ligero.,0,5,0,0,2023-12-12T01:46:56Z,11,0,0,,,
MLM1808689047,2024-01-02T00:35:50Z,"El producto es muy frágil y no mantiene su forma, conforme relación precio está aceptable.",0,4,0,0,2023-12-07T16:18:50Z,15,0,0,,,
MLM1808689047,2023-12-31T03:24:37Z,"Me agradan las cajas para organizar la ropa, cómodas y de buen tamaño para el armario que compre.",0,4,0,0,2023-11-26T17:04:27Z,18,0,0,,,
MLM1808689047,2023-12-31T01:12:28Z,Muy bonitos aunq un poco delgados. Pero bastante funcionales 😁.,0,4,0,0,2023-12-24T05:57:39Z,9,0,0,,,
MLM1808689047,2023-12-30T18:37:29Z,"Muy buen producto, están muy bonitas y prácticas.",0,5,0,0,2023-12-29T02:43:45Z,8,0,0,,,
MLM1808689047,2023-12-30T16:15:30Z,Excelente tamaño y se ven genial para guardar los accesorios personales en mi baño.,0,5,0,0,2023-12-27T02:47:24Z,14,0,0,,,
MLM1808689047,2023-12-30T01:27:19Z,"Es un buen producto, son pequeñas, pero están perfectas para guardar cositas👍🏻.",0,4,0,0,2023-12-21T02:28:00Z,12,0,0,,,
MLM1808689047,2023-12-29T01:40:11Z,Excelente.,0,5,0,0,2023-12-09T15:40:59Z,1,0,0,,,
MLM1808689047,2023-12-28T06:52:01Z,"Muy buen material y estructura, tamaño perfecto, es la segunda vez que las compro. Las recomiendo son muy útiles.",0,5,0,0,2023-12-22T02:05:51Z,19,0,0,,,
MLM1808689047,2023-12-27T02:38:24Z,Muy bien me ayudó mucho para organizarme.,0,5,0,0,2023-12-26T14:13:21Z,7,0,0,,,
MLM1808689047,2023-12-26T05:09:20Z,Me encantó para guardar unas cosas además es fácil de usar para guardar algunas cosas 💜.,0,5,0,0,2023-10-22T14:58:09Z,15,0,0,,,
MLM1808689047,2023-12-25T22:10:54Z,Hermosas cajas. Practicas y me funcionaron excelente.,0,5,0,0,2023-12-19T14:48:45Z,7,0,0,,,
MLM1808689047,2023-12-24T05:23:23Z,"Está algo amplio, pero tiene un olor desagradable.",0,3,0,0,2023-12-13T05:08:57Z,8,0,0,,,
MLM1808689047,2023-12-23T20:49:17Z,"Son excelentes para organizar tus cosas , son medio resistentes.
Las recomiendo mucho.",0,5,0,0,2023-12-06T06:10:51Z,12,0,0,,,
MLM1808689047,2023-12-23T00:50:36Z,Serviciales.,0,5,0,0,2023-12-16T19:13:54Z,1,0,0,,,
MLM1808689047,2023-12-23T00:37:25Z,"Al principio pensé que las cajas estaban muy delgadas del fondo pero me di cuenta que viene independiente, al ponerlo es muy rígido y firme, me encantó.",0,5,0,0,2023-12-20T22:12:02Z,27,0,0,,,
MLM1808689047,2023-12-22T23:49:02Z,"Super bonitas y útiles, las coloqué en mi baño para que no se vea tanto tiradero, son de cartón no las mojes, y no tires muy rudo o las romperas.",0,5,0,0,2023-11-03T21:45:26Z,30,0,0,,,
MLM1808689047,2023-12-22T21:34:33Z,Son un poco frágiles pero cumplen su función.,0,4,0,0,2023-11-21T03:11:35Z,8,0,0,,,
MLM1808689047,2023-12-21T19:42:44Z,"El producto es bueno y muy cómodo para guardar tus cosas, te ayuda a ahorrar espacio y a organizarte mejor. Lo recomiendo! 👍.",0,4,0,0,2023-12-02T00:37:18Z,22,0,0,,,
MLM1808689047,2023-12-21T01:03:08Z,Todo perfecto y deacuerdo a la descripción.,0,5,0,0,2023-06-30T23:22:34Z,7,0,0,,,
MLM1808689047,2023-12-20T16:28:47Z,Es uno de los mejores productos.,0,5,0,0,2023-12-18T06:00:19Z,6,0,0,,,
MLM1808689047,2023-12-20T06:28:16Z,Muy buena calidad y acorde a la imagen demostrativa :).,0,5,0,0,2023-12-18T08:34:27Z,9,0,0,,,
MLM1808689047,2023-12-19T20:33:49Z,Muy prácticos buena calidad.,0,5,0,0,2023-11-27T02:15:12Z,4,0,0,,,
MLM1808689047,2023-12-17T02:37:04Z,Excelente producto me encantó 👌.,0,4,0,0,2023-11-29T22:34:00Z,4,0,0,,,
MLM1808689047,2023-12-16T22:56:19Z,"Recomendadas. Vienen 2 grandes y 2 medianas. Obvio no son para que las encimes pues la tapa está frágil (es como cartón forrado con la tela), la verdad si valen la pena por el precio.",0,5,0,0,2023-12-14T00:12:07Z,35,0,0,,,
MLM1808689047,2023-12-15T15:55:33Z,"Son buenas oara guardar sábanas, algo que no tenga mucho peso, ya que se llegan a deformar por no tener las paredes reforzadas.",0,4,0,0,2023-09-25T22:01:55Z,23,0,0,,,
MLM1808689047,2023-12-15T02:16:27Z,"Sencillas y practicas para la ropa, buenas para tener organizado la habitación.",0,5,0,0,2023-07-25T03:14:04Z,12,0,0,,,
MLM1808689047,2023-12-14T23:16:18Z,Son un poco frágiles.,0,3,0,0,2023-07-15T17:42:55Z,4,0,0,,,
MLM1808689047,2023-12-14T18:27:36Z,Está bien de tamaño es la medida que indican.,0,5,0,0,2023-11-20T22:36:08Z,9,0,0,,,
MLM1808689047,2023-12-14T15:44:52Z,Muy útil me encantó.,0,5,0,0,2023-12-05T04:18:03Z,4,0,0,,,
MLM1808689047,2023-12-14T05:24:14Z,Las cajas no son tan resistentes y se les cae el velcro que traen para cerrar.,0,3,0,0,2023-07-06T16:31:19Z,16,0,0,,,
MLM1808689047,2023-12-13T19:17:28Z,"Me encantaron, muy prácticas y de material no es de la mejor calidad, pero creo cumple con la función y no está mal.",0,5,0,0,2023-10-12T21:27:30Z,23,0,0,,,
MLM1808689047,2023-12-13T05:35:54Z,"Prácticas y funcionales, excelente producto.",0,5,0,0,2023-12-05T19:32:24Z,5,0,0,,,
MLM1808689047,2023-12-13T03:46:20Z,Cumplen con lo que prometen.,0,5,0,0,2023-12-10T14:56:28Z,5,0,0,,,
MLM1808689047,2023-12-12T22:51:21Z,Son muy prácticas solo que son algo frágiles pero es normal por el tipo de material que es.,0,4,0,0,2023-09-11T17:22:39Z,18,0,0,,,
MLM1808689047,2023-12-12T21:11:23Z,En verdad son muy prácticas para guardar desde artículos de oficina como del hogar.,0,5,0,0,2023-12-02T16:50:32Z,14,0,0,,,
MLM1808689047,2023-12-12T20:01:23Z,"Genial, útil y bonito!.",0,5,0,0,2023-11-16T00:09:12Z,4,0,0,,,
MLM1808689047,2023-12-12T18:31:55Z,Una de las cajitas pequeñas viene rota :(.,0,3,0,0,2023-12-08T07:59:39Z,7,0,0,,,
MLM1808689047,2023-12-12T16:14:37Z,Muy bien.,0,5,0,0,2023-10-17T17:44:54Z,2,0,0,,,
MLM1808689047,2023-12-12T11:55:59Z,Muy útiles:).,0,5,0,0,2023-12-09T07:15:05Z,2,0,0,,,
MLM1808689047,2023-12-12T02:56:30Z,Exelente.,0,5,0,0,2023-12-10T21:53:16Z,1,0,0,,,
MLM1808689047,2023-12-12T02:55:18Z,"Bueno, es la segunda vez que las compro, recomendables.",0,5,0,0,2023-11-29T16:13:24Z,9,10,0,,,
MLM1808689047,2023-12-11T17:24:47Z,Me gustó son prácticas ☺️.,0,2,0,0,2023-11-21T03:18:32Z,4,0,0,,,
MLM1808689047,2023-12-11T02:14:29Z,Buen producto pero están “guangas” par juguetes están súper bien.,0,4,0,0,2023-11-21T03:52:28Z,10,0,0,,,
MLM1808689047,2023-12-10T16:46:18Z,Muy buen producto si tu espacio es reducido.,0,5,0,0,2023-12-07T19:33:42Z,8,0,0,,,
MLM1808689047,2023-12-10T05:22:52Z,Me pareció muy bonitos y sobre todo porque son rígidos para su función.,0,5,0,0,2023-12-05T16:51:03Z,13,0,0,,,
MLM1808689047,2023-12-09T21:22:46Z,"Es muy práctico, me encantó.",0,5,0,0,2023-12-06T19:24:37Z,5,0,0,,,
MLM1808689047,2023-12-09T20:09:56Z,"El color que yo elegí me gustó mucho y si bien, no son de uso rudo cumple a la perfección la función de guardar y decorar.",0,5,0,0,2023-12-06T17:48:02Z,26,0,0,,,
